2026-06-19 23:34:10,405 | DEBUG | app.services.application_service | Company Name: Google
2026-06-19 23:46:28,699 | DEBUG | app.repos.application_repository | company name after refresh: Company 4
2026-06-19 23:46:28,699 | DEBUG | app.services.application_service | Application company ID: 22
2026-06-19 23:46:28,699 | DEBUG | app.services.application_service | Application name attr: Company 4
2026-06-19 23:46:28,699 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x00000271D8433ED0>
2026-06-19 23:46:28,699 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x00000271D834CD10>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 46, 28, 692227, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 22, 'id': 22, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 46, 28, 692227, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x00000271D8383B90>}
2026-06-19 23:46:28,699 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x00000271D8383B90>
2026-06-19 23:46:28,699 | DEBUG | app.api.applications | Route company_name: Company 4
2026-06-19 23:46:28,715 | DEBUG | app.services.application_service | Company Name: Company 5
2026-06-19 23:46:28,721 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:46:28,724 | DEBUG | app.services.application_service | company CREATED: ID is 23, name=Company 5
2026-06-19 23:46:28,724 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 23, 'user_id': 3}
2026-06-19 23:46:28,724 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x00000271D8391AD0>
2026-06-19 23:46:28,724 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:46:28,731 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x00000271D8391AD0>
2026-06-19 23:46:28,731 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x00000271D8393290>
2026-06-19 23:46:28,731 | DEBUG | app.repos.application_repository | company name after refresh: Company 5
2026-06-19 23:46:28,731 | DEBUG | app.services.application_service | Application company ID: 23
2026-06-19 23:46:28,731 | DEBUG | app.services.application_service | Application name attr: Company 5
2026-06-19 23:46:28,731 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x00000271D8391AD0>
2026-06-19 23:46:28,731 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x00000271D834E8D0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 46, 28, 724357, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 23, 'id': 23, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 46, 28, 724357, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x00000271D8393290>}
2026-06-19 23:46:28,731 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x00000271D8393290>
2026-06-19 23:46:28,731 | DEBUG | app.api.applications | Route company_name: Company 5
2026-06-19 23:46:28,748 | DEBUG | app.services.application_service | Company Name: Company 6
2026-06-19 23:46:28,748 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:46:28,748 | DEBUG | app.services.application_service | company CREATED: ID is 24, name=Company 6
2026-06-19 23:46:28,748 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 24, 'user_id': 3}
2026-06-19 23:46:28,748 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x00000271D8466B50>
2026-06-19 23:46:28,748 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:46:28,748 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x00000271D8466B50>
2026-06-19 23:46:28,764 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x00000271D84644D0>
2026-06-19 23:46:28,764 | DEBUG | app.repos.application_repository | company name after refresh: Company 6
2026-06-19 23:46:28,764 | DEBUG | app.services.application_service | Application company ID: 24
2026-06-19 23:46:28,764 | DEBUG | app.services.application_service | Application name attr: Company 6
2026-06-19 23:46:28,764 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x00000271D8466B50>
2026-06-19 23:46:28,764 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x00000271D834E690>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 46, 28, 748408, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 24, 'id': 24, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 46, 28, 748408, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x00000271D84644D0>}
2026-06-19 23:46:28,764 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x00000271D84644D0>
2026-06-19 23:46:28,764 | DEBUG | app.api.applications | Route company_name: Company 6
2026-06-19 23:46:28,780 | DEBUG | app.services.application_service | Company Name: Company 7
2026-06-19 23:46:28,780 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:46:28,780 | DEBUG | app.services.application_service | company CREATED: ID is 25, name=Company 7
2026-06-19 23:46:28,780 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 25, 'user_id': 3}
2026-06-19 23:46:28,780 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x00000271D8430790>
2026-06-19 23:46:28,780 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:46:28,780 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x00000271D8430790>
2026-06-19 23:46:28,796 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x00000271D83837D0>
2026-06-19 23:46:28,796 | DEBUG | app.repos.application_repository | company name after refresh: Company 7
2026-06-19 23:46:28,796 | DEBUG | app.services.application_service | Application company ID: 25
2026-06-19 23:46:28,796 | DEBUG | app.services.application_service | Application name attr: Company 7
2026-06-19 23:46:28,796 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x00000271D8430790>
2026-06-19 23:46:28,796 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x00000271D834E690>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 46, 28, 780274, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 25, 'id': 25, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 46, 28, 780274, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x00000271D83837D0>}
2026-06-19 23:46:28,796 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x00000271D83837D0>
2026-06-19 23:46:28,796 | DEBUG | app.api.applications | Route company_name: Company 7
2026-06-19 23:46:28,811 | DEBUG | app.services.application_service | Company Name: Company 8
2026-06-19 23:46:28,811 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:46:28,811 | DEBUG | app.services.application_service | company CREATED: ID is 26, name=Company 8
2026-06-19 23:46:28,811 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 26, 'user_id': 3}
2026-06-19 23:46:28,811 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x00000271D8374DD0>
2026-06-19 23:46:28,811 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:46:28,811 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x00000271D8374DD0>
2026-06-19 23:46:28,827 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x00000271D8377990>
2026-06-19 23:46:28,827 | DEBUG | app.repos.application_repository | company name after refresh: Company 8
2026-06-19 23:46:28,827 | DEBUG | app.services.application_service | Application company ID: 26
2026-06-19 23:46:28,827 | DEBUG | app.services.application_service | Application name attr: Company 8
2026-06-19 23:46:28,827 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x00000271D8374DD0>
2026-06-19 23:46:28,827 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x00000271D834EDB0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 46, 28, 811765, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 26, 'id': 26, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 46, 28, 811765, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x00000271D8377990>}
2026-06-19 23:46:28,827 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x00000271D8377990>
2026-06-19 23:46:28,827 | DEBUG | app.api.applications | Route company_name: Company 8
2026-06-19 23:46:28,843 | DEBUG | app.services.application_service | Company Name: Company 9
2026-06-19 23:46:28,843 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:46:28,851 | DEBUG | app.services.application_service | company CREATED: ID is 27, name=Company 9
2026-06-19 23:46:28,851 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 27, 'user_id': 3}
2026-06-19 23:46:28,851 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x00000271D7E2AC50>
2026-06-19 23:46:28,851 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:46:28,851 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x00000271D7E2AC50>
2026-06-19 23:46:28,851 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x00000271D8381490>
2026-06-19 23:46:28,860 | DEBUG | app.repos.application_repository | company name after refresh: Company 9
2026-06-19 23:46:28,860 | DEBUG | app.services.application_service | Application company ID: 27
2026-06-19 23:46:28,860 | DEBUG | app.services.application_service | Application name attr: Company 9
2026-06-19 23:46:28,860 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x00000271D7E2AC50>
2026-06-19 23:46:28,860 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x00000271D834EAB0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 46, 28, 851664, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 27, 'id': 27, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 46, 28, 851664, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x00000271D8381490>}
2026-06-19 23:46:28,860 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x00000271D8381490>
